Unnamed: 0,state_code,latitude,longitude,zip_code,id,city,Unnamed: 6,name,labels,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,state_code.1,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,object_id,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status
957,CA,37.4233896,-122.08995120000002,94043,c:60,Mountain View,,Jajah,1,2005-01-01,,2006-03-01,2009-03-01,1.1616,4.1644,3.0,8.9205,19,4,33000000,4,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:60,0,0,1,1,1,1,1.3333,1,1
852,CA,37.404788,-121.940842,95134,c:50092,San Jose,San Jose CA 95134,Baxano,1,2005-01-01,,2010-06-23,2010-06-23,5.4767,5.4767,,,5,1,30000000,0,CA,1,0,0,0,0,medical,0,0,0,0,0,0,0,0,0,1,c:50092,0,0,0,0,1,0,6.0,1,1
211,TX,32.959908,-96.70737,75081,c:1637,Richardson,,RipCode,0,2006-08-06,7/1/2012,2006-11-01,2010-05-11,0.2384,3.7644,2.4192,3.8795,10,4,33000000,3,TX,0,0,0,1,0,software,1,0,0,0,0,0,0,0,0,0,c:1637,0,0,1,1,1,0,4.0,1,0
118,DC,38.894955,-77.03664599999998,20005,c:144631,Washington,Washington DC 20005,VeteranCentral.com,0,2011-12-15,7/1/2013,2011-06-15,2011-06-15,-0.5014,-0.5014,,,1,1,150000,0,DC,0,0,0,0,1,social,0,0,0,0,0,0,0,0,0,1,c:144631,0,1,0,0,0,0,1.0,0,0
920,MA,42.37564,-71.2358,2452,c:56478,Waltham,Waltham MA 2452,RippleFunction,0,2010-03-01,6/1/2013,2010-05-01,2010-05-01,0.1671,0.1671,0.5863,0.5863,3,1,20000,1,MA,0,0,1,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:56478,0,1,0,0,0,0,1.0,0,0
84,CA,37.54827,-121.988572,94555-3619,c:131583,Fremont,Fremont CA 94555-3619,CV Ingenuity,0,2008-01-01,7/1/2013,2011-10-04,2013-01-24,3.7589,5.0685,,,2,3,30926154,0,CA,1,0,0,0,0,medical,0,0,0,0,0,0,0,0,0,1,c:131583,0,0,0,1,0,0,3.0,1,0
126,CA,37.288326,-121.945633,95008,c:146596,Campbell,Campbell CA 95008,AdexLink,0,2010-08-16,8/1/2012,2011-06-10,2011-06-10,0.8164,0.8164,,,0,1,2000000,0,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:146596,0,0,0,0,0,0,1.0,0,0
728,MA,42.504817,-71.195611,1803,c:42163,Burlington,Burlington MA 1803,Certeon,0,2003-01-01,2/1/2013,2007-07-16,2012-05-01,4.5397,9.337,2.0027,2.0027,2,2,19000000,1,MA,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,c:42163,1,0,0,1,0,0,3.5,1,0
186,CA,37.779281,-122.419236,94104,c:16111,San Francisco,San Francisco CA 94104,Applied Identity,0,2002-01-01,1/1/2012,2005-01-13,2008-10-01,3.0356,6.7534,4.0027,4.0027,2,3,33000000,1,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:16111,0,0,1,1,1,0,4.0,1,0
407,GA,33.982966999999995,-84.346041,30350,c:24274,Atlanta,,Prenova,1,2002-01-01,,2006-05-10,2008-04-24,4.3562,6.3151,4.0027,4.0027,1,3,15650000,1,GA,0,0,0,0,1,cleantech,0,0,0,0,0,0,0,0,0,1,c:24274,1,0,0,0,0,0,1.3333,1,1
1057,CA,37.779281,-122.419236,92606,c:763,San Francisco,San Francisco CA 92606,WooMe,1,2000-12-01,,2007-04-01,2008-06-12,6.3342,7.5342,7.1726,10.9315,8,3,17400000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:763,0,0,1,1,0,0,2.3333,1,1
1071,CA,34.102827000000005,-118.32999,90028,c:79089,Hollywood,Hollywood CA 90028,HelpMeRent.com,0,2010-10-01,2/1/2013,2011-08-01,2011-08-01,0.8329,0.8329,-0.1671,1.189,5,1,154000,2,CA,1,0,0,0,0,real_estate,0,0,0,0,0,0,0,0,0,1,c:79089,0,1,0,0,0,0,1.0,0,0
755,CA,34.054935,-118.244476,90301,c:43480,Los Angeles,Los Angeles CA 90301,Mail.com Media Corporation,0,2004-01-01,1/1/2011,2008-10-21,2008-10-21,4.8082,4.8082,6.6027,6.7233,4,1,35000000,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:43480,0,0,0,0,0,1,3.0,1,0
61,VA,38.916336,-77.230488,22182,c:12224,Viena,,DubMeNow,0,2008-01-01,6/1/2013,2008-08-01,2012-06-05,0.5836,4.4301,1.2521,2.1452,5,4,7516703,3,VA,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,c:12224,1,1,0,0,0,0,1.0,0,0
900,TX,30.409765000000004,-97.75101,78759,c:54488,Austin,Austin TX 78759,Smooth-Stone,0,2008-01-01,7/1/2011,2010-08-16,2010-08-16,2.6247,2.6247,2.874,4.3014,1,1,48000000,3,TX,0,0,0,1,0,cleantech,0,0,0,0,0,0,0,0,0,1,c:54488,1,0,0,0,0,0,5.0,1,0
193,CA,37.2690782,-121.9559995,95008,c:16181,Campbell,,ONStor,1,2000-01-01,,2005-06-02,2008-04-18,5.4219,8.3014,8.0055,8.0055,6,3,65800000,1,CA,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,c:16181,1,0,0,0,0,1,4.6667,1,1
259,NJ,40.477604,-74.626824,8844,c:173118,Hillsborough,Hillsborough NJ 8844,Relationship Analytics,0,2012-08-01,8/1/2013,2013-04-05,2013-05-16,0.6767,0.789,0.0,0.0,2,2,125000,1,NJ,0,0,0,0,1,analytics,0,0,0,0,0,0,0,0,0,1,c:173118,0,1,0,0,0,0,1.0,0,0
184,VA,39.050108,-77.40082,20165,c:1607,Potomac Falls,Potomac Falls VA 20165,Summize,1,2006-11-01,,2007-06-01,2007-06-01,0.5808,0.5808,-0.5041,3.8301,5,1,750000,3,VA,0,0,0,0,1,search,0,0,0,0,0,0,0,0,0,1,c:1607,0,1,0,0,0,0,2.0,1,1
1069,GA,33.749099,-84.390185,30305,c:78759,Atlanta,Atlanta GA 30305,JouleX,1,2009-01-01,,2011-06-10,2011-06-10,2.4384,2.4384,2.3288,2.4384,10,1,17000000,2,GA,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,c:78759,1,0,0,0,0,0,5.0,1,1
624,CA,37.54841500000001,-122.315636,94403,c:3562,San Mateo,,Etelos,0,1999-05-01,1/1/2013,2009-09-30,2012-05-29,10.4247,13.0877,8.9808,12.7233,4,3,4087500,3,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:3562,1,1,0,0,0,0,1.0,0,0
675,CA,34.491118,-119.808096,93105,c:38655,Santa Barbara,Santa Barbara CA 93105,Make It Work,0,1995-01-01,6/1/2012,2005-11-15,2005-11-15,10.8795,10.8795,15.4986,15.4986,3,1,1000000,1,CA,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,c:38655,0,0,1,0,0,0,2.0,1,0
880,TX,30.280148,-97.749908,78701,c:52406,Austin,Austin TX 78701,MapMyFitness,1,2007-02-08,,2007-01-01,2013-06-19,-0.1041,6.3644,5.4822,6.7699,13,5,23500000,3,TX,0,0,0,1,0,health,0,0,0,0,0,0,0,0,0,1,c:52406,1,0,1,1,1,0,1.75,1,1
361,CA,37.7776778,-122.3921102,94107,c:2178,San Francisco,,What They Like,0,2007-08-29,10/21/2011,2007-08-29,2007-08-29,0.0,0.0,,,2,1,990000,0,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:2178,0,0,1,0,0,0,2.0,0,0
29,AZ,33.426418,-111.9396,85281,c:10864,Tempe,,FetchBack,1,2007-04-01,,2008-01-01,2008-01-01,0.7534,0.7534,3.1699,4.6247,13,1,1000000,2,AZ,0,0,0,0,1,advertising,0,0,0,0,1,0,0,0,0,0,c:10864,0,0,1,0,0,0,3.0,1,1
1136,MA,42.364367,-71.078978,2142,c:934,Cambridge,,Sermo,1,2006-01-01,,2006-09-01,2011-02-17,0.6658,5.1315,2.7479,6.0027,15,4,41000000,2,MA,0,0,1,0,0,health,0,0,0,0,0,0,0,0,0,1,c:934,1,0,1,1,1,0,1.75,1,1
391,OR,45.3774456,-122.7569561,97062,c:23251,Tualatin,,Wi-Chi,0,2008-01-01,12/10/2011,2008-05-15,2008-05-15,0.3699,0.3699,,,3,1,7000000,0,OR,0,0,0,0,1,semiconductor,0,0,0,0,0,0,0,0,0,1,c:23251,0,0,1,0,0,0,1.0,1,0
436,MA,42.3624253,-71.116031,2139,c:25600,Cambridge,,Alnara Pharmaceuticals,1,2008-01-01,,2008-10-30,2010-01-28,0.8301,2.0767,1.0027,1.0027,4,2,55000000,1,MA,0,0,1,0,0,biotech,0,0,0,0,0,0,0,1,0,0,c:25600,0,0,1,1,0,0,2.0,1,1
821,CA,37.78505300000001,-122.287295,60606,c:46943,Chicago,Chicago CA 60606,Braintree,1,2007-10-01,,2011-06-29,2012-09-17,3.7452,4.9671,4.6822,4.8384,10,2,69000000,2,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:46943,0,0,1,1,0,0,3.5,1,1
171,CA,37.421692,-121.894156,95035-5444,c:15829,Milpitas,,Virident Systems,1,2006-01-01,,2007-05-01,2013-01-28,1.3288,7.0795,4.874,7.0055,25,8,129677153,3,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:15829,1,0,1,1,1,1,3.0,1,1
440,CA,37.502169,-122.217727,94063,c:25737,Redwood City,,Pearl Therapeutics,1,2006-01-01,,2008-07-03,2013-04-01,2.5041,7.2521,,,4,6,232000100,0,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,c:25737,0,0,1,0,1,1,3.6667,1,1
507,CA,37.388869,-122.072353,94041,c:28483,Mountain View,Mountain View CA 94041,Lexity,1,2009-08-01,,2009-09-01,2011-03-03,0.0849,1.5863,2.1151,4.0,5,2,5700000,3,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:28483,0,1,1,0,0,0,4.0,1,1
351,MA,42.276316,-71.419229,1702,c:21040,Framingham,Framingham MA 1702,Diligent Technologies,1,2002-01-01,,2007-08-21,2007-08-21,5.6384,5.6384,4.2493,4.2493,3,1,10500000,1,MA,0,0,1,0,0,security,0,0,0,0,0,0,0,0,0,1,c:21040,0,0,0,0,0,1,4.0,1,1
154,NY,41.019264,-73.683462,10573,c:15458,Rye Brook,Rye Brook NY 10573,eBillme,0,2004-10-01,6/15/2012,2006-09-20,2008-09-01,1.9699,3.9205,,,2,2,23000000,0,NY,0,1,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,c:15458,1,0,0,0,0,0,3.0,1,0
178,WA,47.676378,-122.122155,98052,c:1590,Redmond,,Smilebox,1,2000-08-28,,2006-02-01,2010-02-23,5.4329,9.4959,,,13,3,14000000,0,WA,0,0,0,0,1,photo_video,0,0,0,0,0,0,0,0,0,1,c:1590,0,0,1,1,0,0,3.0,1,1
956,CA,37.536402,-122.325129,94403,c:5988,San Mateo,,B-hive Networks,1,2005-01-01,,2006-08-25,2006-08-25,1.6466,1.6466,,,4,2,7500000,0,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:5988,0,1,1,0,0,0,2.0,1,1
611,NY,40.650104,-73.94958199999998,11211,c:34549,Brooklyn,Brooklyn NY 11211,Hot Potato,1,2009-01-01,,2009-11-25,2009-11-25,0.8986,0.8986,0.4137,1.6329,12,1,1420000,3,NY,0,1,0,0,0,social,0,0,0,0,0,0,0,0,0,1,c:34549,0,0,1,0,0,0,16.0,1,1
324,WA,47.6257402,-122.3581623,98119,c:19538,Seattle,,Kashless,0,2008-09-01,12/25/2010,2008-10-29,2011-02-04,0.1589,2.4274,-0.1699,2.2137,1,2,9000000,2,WA,0,0,0,0,1,ecommerce,0,0,0,0,0,0,1,0,0,0,c:19538,1,0,1,0,0,0,1.0,1,0
521,PA,40.245664,-74.845997,19067,c:29605,Yardley,Yardley PA 19067,Three Screen Games,0,2009-01-01,3/14/2012,2009-10-07,2009-10-07,0.7644,0.7644,,,3,1,500000,0,PA,0,0,0,0,1,games_video,0,0,0,0,0,1,0,0,0,0,c:29605,1,0,0,0,0,0,1.0,1,0
130,CA,37.388869,-122.072353,94041,c:148139,Mountain View,Mountain View CA 94041,LaunchGram,1,2012-01-10,,2012-01-23,2012-10-01,0.0356,0.726,0.474,0.9205,4,2,70000,2,CA,1,0,0,0,0,news,0,0,0,0,0,0,0,0,0,1,c:148139,0,1,0,0,0,0,1.0,1,1
1127,CA,33.09568,-117.244034,92009,c:904,Carlsbad,,BrightQube,0,2006-10-01,10/1/2009,2007-05-01,2008-05-27,0.5808,1.6548,,,3,2,850000,0,CA,1,0,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,c:904,0,1,1,0,0,0,1.0,1,0
993,CA,34.019657,-118.487549,90401,c:64694,Santa Monica,Santa Monica CA 90401,ServiceMesh,1,2008-01-01,,2011-11-16,2011-11-16,3.8767,3.8767,3.0027,5.8329,9,1,15000000,2,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:64694,1,0,0,0,0,0,1.0,1,1
318,CA,37.788266,-122.403865,94108,c:1923,San Francisco,,Lookery,1,2007-08-01,,2008-02-07,2008-09-04,0.5205,1.0959,0.2521,2.0575,12,2,3150000,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:1923,0,1,1,0,0,0,11.5,1,1
150,CA,37.779281,-122.419236,94109,c:152560,San Francisco,San Francisco CA 94109,Wantful,0,2011-01-01,9/6/2013,2012-03-20,2012-03-20,1.2164,1.2164,1.4164,2.6822,6,1,5500000,2,CA,1,0,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,c:152560,0,0,1,0,0,0,8.0,1,0
1030,CA,38.021489,-122.519998,94903,c:71639,San Rafael,San Rafael CA 94903,Zep Solar,1,2009-01-01,,2013-11-20,2013-11-20,4.8877,4.8877,3.2877,3.2877,8,1,10571182,1,CA,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,c:71639,0,0,1,0,0,0,1.0,0,1
999,CA,34.102827000000005,-118.32999,90028,c:65601,Hollywood,Hollywood CA 90028,Help Me Rent Magazine,0,2010-01-01,5/1/2012,2010-08-01,2010-08-01,0.5808,0.5808,,,13,1,500000,0,CA,1,0,0,0,0,real_estate,0,0,0,0,0,0,0,0,0,1,c:65601,0,1,0,0,0,0,1.0,0,0
395,CA,37.872222,-122.268403,94710,c:2351,Berkeley,,MOG,1,2005-06-01,,2006-05-04,2010-02-26,0.9233,4.7425,0.6712,7.7671,12,7,24900000,3,CA,1,0,0,0,0,music,0,0,0,0,0,0,0,0,0,1,c:2351,1,1,1,0,0,0,3.0,1,1
1015,CA,34.147645000000004,-118.144478,91105,c:6854,Pasadena,Pasadena CA 91105,Loud3r,0,2007-09-01,7/15/2012,2009-06-05,2009-12-28,1.7616,2.326,0.8767,3.0274,12,2,3529175,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:6854,1,0,1,0,0,0,1.0,0,0
428,NY,40.74188770000001,-74.00474659999998,10011,c:25306,New York,,Oyster.com,1,2008-03-01,,2008-03-01,2012-10-11,0.0,4.6164,3.2904,5.2685,15,4,23400000,3,NY,0,1,0,0,0,travel,0,0,0,0,0,0,0,0,0,1,c:25306,0,0,1,1,1,0,2.25,1,1
33,CA,37.4155698,-121.9486567,95134,c:10915,San Jose,,LogLogic,1,2002-01-01,,2009-05-26,2009-05-26,7.4027,7.4027,7.4,11.874,15,1,8800000,3,CA,1,0,0,0,0,security,0,0,0,0,0,0,0,0,0,1,c:10915,0,0,0,0,0,1,5.0,1,1
1024,NY,40.728425,-73.999882,10012,c:70661,New York,New York NY 10012,StyleTrek,0,2010-02-01,1/1/2012,2010-02-01,2010-02-01,0.0,0.0,0.3288,0.3288,2,1,1500000,1,NY,0,1,0,0,0,fashion,0,0,0,0,0,0,0,0,0,1,c:70661,0,0,0,0,0,0,6.0,1,0
1143,CA,32.988246999999994,-117.080769,92128,c:9668,San Diego,,Sequoia Communications,0,2000-01-01,1/1/2011,2004-11-09,2009-06-02,4.8603,9.4247,,,3,7,74000000,0,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:9668,1,0,0,0,1,1,2.0,1,0
410,OR,45.520247,-122.674195,97201,c:2434,Portland,Portland OR 97201,SnapNames,1,2000-01-01,,2001-06-01,2001-12-31,1.4164,2.0,7.0055,11.4219,3,3,8800000,2,OR,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,c:2434,0,0,1,1,0,0,1.0,0,1
877,CA,37.77522800000001,-122.39963,94107,c:522,San Francisco,,Simple Star,1,2001-01-01,,2003-08-01,2005-08-10,2.5808,4.6082,0.5808,10.2219,3,2,7100000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:522,0,1,1,0,0,0,1.5,1,1
48,MA,42.3751,-71.105616,2142,c:1165,Cambridge,Cambridge MA 2142,StyleFeeder,1,2006-05-03,,2007-09-01,2009-05-01,1.3315,2.9973,2.1616,5.9616,8,3,3500000,6,MA,0,0,1,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,c:1165,1,1,1,0,0,0,1.6667,1,1
1082,CA,37.36883,-122.03635,94089,c:80433,Sunnyvale,Sunnyvale CA 94089,FlashSoft,1,2009-11-25,,2011-06-28,2011-06-28,1.589,1.589,1.1863,2.5452,6,1,3000000,2,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:80433,0,0,1,0,0,0,2.0,1,1
1075,NY,42.961748,-78.870914,14217,c:79456,Kenmore,Kenmore NY 14217,TrustDegrees,0,2011-03-01,1/1/2012,2011-04-17,2011-06-09,0.1288,0.274,0.3068,0.3068,5,2,11000,1,NY,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:79456,0,1,0,0,0,0,1.0,0,0
256,CA,33.55327800000001,-117.6779,92677,c:17282,Laguna Niguel,,Symwave,1,2001-01-01,,2007-07-18,2009-08-06,6.5452,8.6,5.0027,5.0027,4,3,26200000,1,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:17282,1,0,0,0,1,0,2.5,1,1
629,CA,37.398022,-122.049143,94043,c:3610,Mountain View,,Clearwell Systems,1,2004-12-06,5/19/2011,2006-04-04,2007-08-22,1.3259999999999998,2.7096,4.3699,6.462999999999999,6,2,29000000,3,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:3610,0,0,0,1,1,0,2.5,1,1
539,CA,37.400945,-122.111318,94040-1309,c:30667,Mountain View,,Impeva,0,2004-01-01,3/16/2012,2008-11-03,2008-11-03,4.8438,4.8438,,,2,1,10000000,0,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:30667,0,0,0,1,0,0,2.0,0,0
946,CA,32.833501,-117.26162,92037,c:59054,La Jolla,La Jolla CA 92037,Nettle,0,2010-10-04,1/1/2012,2011-08-11,2011-08-11,0.8521,0.8521,0.0,2.9425,3,1,500000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:59054,0,1,0,0,0,0,3.0,1,0
375,CA,37.487259,-122.232217,94063,c:22721,Redwood City,,CubeTree,1,2008-01-01,,2008-02-01,2009-11-02,0.0849,1.8384,1.4164,2.337,3,3,11500000,3,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:22721,0,1,1,1,0,0,1.5,1,1
367,TX,30.2734822,-97.7588828,78703,c:22168,Austin,,Infochimps,1,2009-07-14,,2010-09-14,2013-06-04,1.1699,3.8932,2.3014,3.4301,8,5,5350000,3,TX,0,0,0,1,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:22168,0,1,1,0,0,0,3.0,1,1
51,CA,37.787126,-122.39783,94105,c:1205,San Francisco,,Songbird,0,2006-02-01,6/28/2013,2006-10-02,2010-01-27,0.6658,3.989,5.0849,7.3699,27,3,11015719,4,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:1205,1,0,1,0,0,0,2.0,1,0
388,CA,37.779281,-122.419236,94103,c:23139,San Francisco,San Francisco CA 94103,SimpleGeo,1,2009-05-01,,2009-11-10,2010-05-18,0.5288,1.0466,1.2959,3.3781,30,3,9807367,3,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:23139,0,1,1,0,0,0,8.6667,1,1
870,CA,37.779281,-122.419236,94110,c:51379,San Francisco,San Francisco CA 94110,1000memories,1,2010-07-01,,2010-01-01,2011-02-16,-0.4959,0.6301,0.589,3.011,8,2,2535000,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:51379,0,1,1,0,0,0,5.0,1,1
384,TX,32.958634,-96.823641,75001,c:23107,Addison,,SensorLogic,1,2002-01-01,,2007-06-19,2010-12-13,5.4658,8.9534,8.8384,8.9534,4,3,19000000,2,TX,0,0,0,1,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:23107,1,0,0,1,1,0,5.3333,1,1
853,CA,37.388869,-122.072353,94041,c:50162,Mountain View,Mountain View CA 94041,TouristEye,1,2010-02-01,,2010-02-01,2012-11-06,0.0,2.7644,1.1616,1.1616,4,3,475000,1,CA,1,0,0,0,0,travel,0,0,0,0,0,0,0,0,0,1,c:50162,0,1,0,0,0,0,4.0,0,1
155,NY,40.730646,-73.986614,10005,c:15470,New York,New York NY 10005,Oberon Media,1,2003-01-01,,2008-10-06,2010-11-10,5.7671,7.862999999999999,9.2575,9.2575,16,2,36000000,1,NY,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:15470,1,0,0,1,0,0,1.0,1,1
935,CA,37.662431,-121.874679,94588,c:58237,Pleasanton,Pleasanton CA 94588,Arroyo Video Solutions,1,2002-01-01,,2005-03-02,2005-03-02,3.1671,3.1671,,,4,1,12000000,0,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:58237,0,0,0,0,1,0,5.0,1,1
424,CA,39.78373,-100.445882,92130-2042,c:25001,San Diego,San Diego CA 92130-2042,Aragon Pharmaceuticals,1,2009-01-01,,2009-05-27,2012-10-04,0.4,3.7589,3.0,3.0,15,4,122000000,1,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,c:25001,0,0,1,1,1,1,2.5,1,1
208,NY,40.730646,-73.986614,10005,c:163104,New York,New York NY 10005,#waywire,1,2012-06-01,,2012-06-30,2012-06-30,0.0795,0.0795,0.5014,1.3781,8,1,1750000,2,NY,0,1,0,0,0,news,0,0,0,0,0,0,0,0,0,1,c:163104,0,0,0,0,0,0,5.0,1,1
749,NY,40.729839,-73.991781,10003,c:43263,New York,New York NY 10003,Feedtrace,1,2009-08-10,,2010-03-01,2010-03-01,0.5562,0.5562,-0.0247,1.9288,3,1,130000,2,NY,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:43263,0,1,0,0,0,0,1.0,0,1
645,OH,41.505161,-81.693445,44131,c:37173,Cleveland,Cleveland OH 44131,Five Star Technologies,0,1999-01-01,2/2/2012,2006-11-30,2009-11-24,7.9178,10.9041,,,4,3,13222860,0,OH,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,1,c:37173,1,0,0,0,0,0,3.0,1,0
60,IN,39.914281,-86.07647800000002,46250,c:12179,Indianapolis,,Vontoo,0,2005-01-01,10/31/2012,2009-02-17,2011-02-24,4.1315,6.1507,5.5699,6.1096,10,2,2192000,3,IN,0,0,0,0,1,public_relations,0,0,0,0,0,0,0,0,0,1,c:12179,1,0,0,1,0,0,3.0,0,0
735,MA,42.3751,-71.105616,2142,c:42501,Cambridge,Cambridge MA 2142,Allurent,1,2005-01-01,,2010-02-22,2010-02-22,5.1452,5.1452,2.0,2.0,4,1,2000000,1,MA,0,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,c:42501,1,0,0,0,0,0,1.0,1,1
142,CA,37.5455355,-122.32088020000002,94608,c:15017,Emeryville,,Quantivo,1,2005-01-01,,2008-01-09,2009-12-16,3.0219,4.9589,6.5836,6.6822,11,2,9400000,2,CA,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,c:15017,0,0,1,0,0,0,2.0,1,1
260,CA,37.431091,-122.099263,94043,c:17320,Mountain View,,Crossing Automation,1,2003-01-01,,2008-05-05,2010-03-23,5.3452,7.2274,,,2,4,13045000,0,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:17320,0,0,1,1,0,0,2.0,1,1
250,CA,25.752358,-80.25468000000002,94104,c:1716,San Francisco,,Scrapblog,1,2006-01-01,,2006-03-06,2010-02-05,0.1753,4.0986,0.7342,5.0493,8,4,10000000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:1716,0,0,1,1,1,0,1.25,1,1
987,CA,37.558245,-122.302654,94402,c:6356,San Mateo,,Yield Software,1,2007-01-01,,2008-06-04,2008-06-04,1.4247,1.4247,1.0,1.0,7,1,6000000,1,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:6356,0,0,0,1,0,0,2.0,1,1
1029,PA,40.03935300000001,-76.307448,17603,c:7163,Lancaster,,FlyCast,0,2006-01-01,1/1/2013,2008-01-01,2009-07-22,2.0,3.5562,4.5699,4.5699,3,2,2100000,1,PA,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,c:7163,1,1,0,0,0,0,2.0,0,0
816,WA,39.78373,-100.445882,98104,c:46835,Seattle,Seattle WA 98104,Off & Away,1,2009-12-01,,2010-05-03,2010-10-21,0.4192,0.8877,0.0849,1.863,3,2,3250000,3,WA,0,0,0,0,1,travel,0,0,0,0,0,0,0,0,0,1,c:46835,1,0,1,0,0,0,1.0,1,1
297,CA,37.3969138,-121.8939054,95131,c:18027,San Jose,,CypherMax,0,2000-01-01,9/10/2012,2006-07-27,2007-02-25,6.5726,7.1562,,,1,3,148000000,0,CA,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,c:18027,1,0,0,1,0,0,3.5,1,0
277,CA,34.185043,-118.878852,91360,c:17634,Thousand Oaks,,Nexsan,1,2000-01-01,,2003-12-01,2009-04-18,3.9178,9.3014,10.7507,10.7507,10,2,24500000,1,CA,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,c:17634,1,0,1,0,0,0,2.0,1,1
826,UT,40.233844,-111.658534,84087,c:47341,Provo,Provo UT 84087,Tipping Bucket,0,2009-04-08,1/1/2012,2009-04-01,2010-03-01,-0.0192,0.8959,1.063,1.063,4,2,72000,1,UT,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,c:47341,0,1,0,0,0,0,1.0,0,0
737,CA,37.416597,-122.154064,94304,c:42610,Palo Alto,Palo Alto CA 94304,Qlusters,0,2001-01-01,9/11/2008,2007-08-08,2007-08-08,6.6027,6.6027,4.0027,4.0027,3,1,10360000,1,CA,1,0,0,0,0,other,0,0,0,0,0,0,0,0,0,1,c:42610,0,0,0,0,1,0,5.0,1,0
